hour,price
0,-0.25
1,-0.25
2,-0.25
3,-0.25
4,-0.25
5,-0.27
6,-0.28
7,-0.3
8,-0.32
9,-0.32
10,-0.32
11,-0.33
12,-0.01
13,-0.15
14,-0.22
15,-0.29
16,-0.32
17,-0.34
18,-0.35
19,-0.35
20,-0.35
21,-0.35
22,-0.35
23,-0.35
