hour,price
0,-0.03
1,-0.03
2,-0.03
3,-0.03
4,-0.03
5,-0.03
6,-0.03
7,-0.03
8,-0.06
9,-0.07
10,-0.07
11,-0.07
12,0.0
13,0.0
14,-0.03
15,-0.03
16,-0.05
17,-0.07
18,-0.09
19,-0.11
20,-0.11
21,-0.11
22,-0.11
23,-0.11
