hour,price
0,0.06
1,0.06
2,0.06
3,0.06
4,0.06
5,0.05
6,0.04
7,0.04
8,0.04
9,0.03
10,-0.04
11,-0.06
12,0.15
13,0.12
14,0.11
15,0.09
16,0.02
17,0.01
18,-0.02
19,-0.02
20,-0.02
21,-0.02
22,-0.02
23,-0.02
