date,price,last_update
2026-04-01,2.089,2026-04-01T11:27:43+02:00
2026-04-02,2.079,2026-04-02T10:44:14+02:00
2026-04-03,2.119,2026-04-03T08:29:58+02:00
2026-04-04,2.179,2026-04-04T08:20:24+02:00
2026-04-05,2.179,2026-04-05T08:31:05+02:00
