"hour","price"
0,0.05
1,0.05
2,0.05
3,0.05
4,0.05
5,0.05
6,0.05
7,0.07
8,0.05
9,-0.05
10,0.02
11,-0.02
12,-0.05
13,0.01
14,-0.02
15,-0.05
16,0
17,-0.02
18,-0.05
19,-0.05
20,-0.08
21,-0.08
22,0
23,0
