hour,price
0,-0.05
1,-0.05
2,-0.05
3,-0.05
4,-0.05
5,-0.05
6,-0.07
7,-0.12
8,-0.12
9,-0.13
10,-0.13
11,-0.13
12,-0.01
13,-0.02
14,-0.02
15,-0.02
16,-0.03
17,-0.03
18,-0.05
19,-0.07
20,-0.08
21,-0.08
22,-0.08
23,-0.08
