"hour","price"
"00",-0.04
"01",-0.04
"02",-0.04
"03",-0.04
"04",-0.04
"05",0.06
"06",0.06
"07",0.06
"08",0.04
"09",0.02
"10",0.07
"11",0.09
"12",0.06
"13",0.07
"14",0.04
"15",0
"16",0
"17",-0.03
"18",-0.06
"19",-0.04
"20",-0.04
"21",-0.06
"22",-0.06
"23",-0.06
