"hour","price"
-1,-0.05
0,-0.05
1,-0.05
2,-0.05
3,-0.05
4,0.06
5,0.09
6,0.09
7,0.05
8,0.02
9,0.05
10,0.05
11,0.01
12,0.04
13,0.03
14,-0.01
15,0.02
16,0
17,-0.04
18,-0.03
19,-0.04
20,-0.05
21,-0.05
22,-0.05
