"hour","price"
0,0.06
1,0.06
2,0.06
3,0.06
4,0.06
5,0.06
6,0.06
7,0.08
8,0.07
9,0.01
10,-0.01
11,-0.04
12,-0.05
13,-0.05
14,-0.07
15,-0.1
16,-0.09
17,-0.1
18,-0.1
19,-0.1
20,-0.09
21,0.06
22,0.07
23,0.07
