date,price,last_update
2026-04-01,2.059,2026-04-01T09:10:44+02:00
2026-04-02,2.079,2026-04-02T10:53:25+02:00
2026-04-03,2.099,2026-04-03T09:41:19+02:00
2026-04-04,2.139,2026-04-04T08:33:54+02:00
2026-04-05,2.179,2026-04-05T10:54:54+02:00
