date,price,last_update
2026-04-01,2.309,2026-04-01T10:27:50+02:00
2026-04-02,2.309,2026-04-02T10:10:08+02:00
2026-04-03,2.359,2026-04-03T09:10:11+02:00
2026-04-04,2.419,2026-04-04T10:56:30+02:00
2026-04-05,2.439,2026-04-05T09:26:48+02:00
