hour,price
0,-0.2
1,-0.2
2,-0.2
3,-0.2
4,-0.2
5,-0.2
6,-0.2
7,-0.21
8,-0.23
9,-0.24
10,-0.25
11,-0.25
12,-0.08
13,-0.1
14,-0.11
15,-0.12
16,-0.13
17,-0.16
18,-0.19
19,-0.21
20,-0.22
21,-0.23
22,-0.23
23,-0.23
