"hour","price"
0,-0.11
1,-0.11
2,-0.11
3,-0.11
4,-0.11
5,-0.1
6,-0.07
7,0.15
8,0.14
9,0.16
10,0.14
11,0.13
12,0.13
13,0.12
14,0.11
15,-0.09
16,0.06
17,0.02
18,-0.14
19,-0.13
20,-0.14
21,0.01
22,0.1
23,-0.1
