date,price,last_update
2026-04-01,2.129,2026-04-01T11:21:25+02:00
2026-04-02,2.129,2026-04-02T10:00:41+02:00
2026-04-03,2.179,2026-04-03T08:02:05+02:00
2026-04-04,2.229,2026-04-03T22:45:28+02:00
2026-04-05,2.229,2026-04-04T22:33:10+02:00
