"hour","price"
"00",0.02
"01",0.02
"02",0.02
"03",0.02
"04",0.02
"05",0.02
"06",0.04
"07",0.05
"08",0.03
"09",0.02
"10",0.04
"11",0.05
"12",0.01
"13",-0.03
"14",-0.04
"15",-0.04
"16",-0.03
"17",-0.02
"18",-0.02
"19",-0.02
"20",-0.04
"21",-0.04
"22",-0.04
"23",-0.04
