hour,price
0,-0.14
1,-0.14
2,-0.14
3,-0.14
4,-0.14
5,-0.14
6,-0.21
7,-0.22
8,-0.22
9,-0.24
10,-0.26
11,-0.26
12,-0.03
13,-0.04
14,-0.14
15,-0.23
16,-0.24
17,-0.24
18,-0.24
19,-0.24
20,-0.24
21,-0.24
22,-0.24
23,-0.24
