hour,price
0,0.05
1,0.05
2,0.05
3,0.05
4,0.05
5,0.04
6,0.04
7,0.04
8,0.04
9,0.04
10,0.03
11,0.02
12,0.1
13,0.11
14,0.1
15,0.1
16,0.08
17,0.06
18,0.06
19,0.06
20,0.06
21,0.06
22,0.06
23,0.06
