hour,price
0,-0.27
1,-0.27
2,-0.27
3,-0.27
4,-0.27
5,-0.27
6,-0.27
7,-0.28
8,-0.29
9,-0.3
10,-0.3
11,-0.3
12,-0.04
13,-0.11
14,-0.13
15,-0.16
16,-0.18
17,-0.19
18,-0.19
19,-0.2
20,-0.2
21,-0.2
22,-0.2
23,-0.2
