hour,price
0,-0.27
1,-0.27
2,-0.27
3,-0.27
4,-0.27
5,-0.27
6,-0.27
7,-0.27
8,-0.27
9,-0.28
10,-0.29
11,-0.29
12,-0.02
13,-0.03
14,-0.07
15,-0.09
16,-0.1
17,-0.14
18,-0.18
19,-0.2
20,-0.23
21,-0.24
22,-0.24
23,-0.24
