"hour","price"
-1,0.01
0,0.01
1,0.01
2,0.01
3,0.02
4,0.03
5,0.03
6,0.04
7,0
8,-0.02
9,0.04
10,0.01
11,-0.02
12,0.03
13,-0.01
14,-0.03
15,0.01
16,-0.03
17,-0.06
18,-0.03
19,-0.06
20,-0.06
21,0.02
22,0.02
