hour,price
0,-0.32
1,-0.32
2,-0.32
3,-0.32
4,-0.32
5,-0.32
6,-0.32
7,-0.33
8,-0.35
9,-0.36
10,-0.36
11,-0.36
12,-0.09
13,-0.14
14,-0.17
15,-0.19
16,-0.21
17,-0.23
18,-0.24
19,-0.26
20,-0.28
21,-0.29
22,-0.29
23,-0.29
