"hour","price"
"00",-0.02
"01",-0.02
"02",-0.02
"03",-0.02
"04",-0.02
"05",0.05
"06",0.1
"07",0.08
"08",0.03
"09",0.01
"10",0.04
"11",0.05
"12",0.01
"13",0.03
"14",0.03
"15",-0.01
"16",-0.01
"17",0
"18",-0.05
"19",-0.03
"20",-0.08
"21",-0.08
"22",-0.08
"23",-0.03
