hour,price
0,-0.34
1,-0.34
2,-0.34
3,-0.34
4,-0.34
5,-0.34
6,-0.34
7,-0.36
8,-0.36
9,-0.37
10,-0.37
11,-0.37
12,-0.06
13,-0.08
14,-0.17
15,-0.24
16,-0.3
17,-0.35
18,-0.37
19,-0.37
20,-0.37
21,-0.37
22,-0.37
23,-0.37
