"hour","price"
0,-0.05
1,-0.05
2,-0.05
3,-0.05
4,-0.05
5,-0.02
6,0.1
7,0.11
8,0.06
9,0.03
10,0.05
11,0.03
12,0.01
13,0.03
14,0.01
15,-0.01
16,0.04
17,0
18,-0.02
19,-0.01
20,-0.05
21,-0.05
22,-0.05
23,-0.05
