date,price,last_update
2026-04-01,2.089,2026-03-31T16:35:42+02:00
2026-04-02,2.069,2026-04-02T11:16:15+02:00
2026-04-03,2.099,2026-04-03T07:45:21+02:00
2026-04-04,2.139,2026-04-04T11:15:51+02:00
2026-04-05,2.159,2026-04-05T11:16:12+02:00
