hour,price
0,-0.24
1,-0.24
2,-0.24
3,-0.24
4,-0.24
5,-0.24
6,-0.24
7,-0.25
8,-0.25
9,-0.25
10,-0.26
11,-0.28
12,-0.05
13,-0.13
14,-0.13
15,-0.13
16,-0.16
17,-0.18
18,-0.19
19,-0.21
20,-0.22
21,-0.22
22,-0.22
23,-0.22
