hour,price
0,-0.22
1,-0.22
2,-0.22
3,-0.22
4,-0.22
5,-0.26
6,-0.27
7,-0.28
8,-0.29
9,-0.29
10,-0.29
11,-0.29
12,-0.01
13,-0.06
14,-0.06
15,-0.07
16,-0.11
17,-0.15
18,-0.2
19,-0.25
20,-0.25
21,-0.25
22,-0.25
23,-0.25
