hour,price
0,-0.26
1,-0.26
2,-0.26
3,-0.26
4,-0.26
5,-0.26
6,-0.26
7,-0.26
8,-0.26
9,-0.26
10,-0.27
11,-0.27
12,-0.01
13,-0.09
14,-0.14
15,-0.14
16,-0.17
17,-0.2
18,-0.21
19,-0.23
20,-0.23
21,-0.23
22,-0.23
23,-0.23
