hour,price
0,-0.19
1,-0.19
2,-0.19
3,-0.19
4,-0.19
5,-0.19
6,-0.2
7,-0.21
8,-0.23
9,-0.25
10,-0.25
11,-0.26
12,-0.03
13,-0.01
14,-0.01
15,-0.04
16,-0.11
17,-0.17
18,-0.18
19,-0.19
20,-0.2
21,-0.2
22,-0.2
23,-0.2
