hour,price
0,0.05
1,0.05
2,0.05
3,0.05
4,0.05
5,0.05
6,0.04
7,0.04
8,0.03
9,0.02
10,0.02
11,0.02
12,-0.02
13,-0.05
14,-0.07
15,-0.08
16,-0.09
17,-0.11
18,-0.12
19,-0.13
20,-0.16
21,-0.16
22,-0.16
23,-0.16
