hour,price
0,-0.1
1,-0.1
2,-0.1
3,-0.1
4,-0.1
5,-0.13
6,-0.13
7,-0.15
8,-0.17
9,-0.19
10,-0.2
11,-0.2
12,-0.0
13,0.0
14,-0.01
15,-0.02
16,-0.04
17,-0.07
18,-0.1
19,-0.12
20,-0.12
21,-0.12
22,-0.12
23,-0.12
